route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
0651,184749,1679487,,,1,,,
0651,185380,1679493,,,1,,,
0651,185380,1679505,,,1,,,
0651,185380,1679508,,,1,,,
0651,185380,1679511,,,1,,,
0651,184761,1679513,,,1,,,
1620,184862,1684679,,,0,,,
1620,184862,1684684,,,0,,,
1620,184862,1684687,,,0,,,
1620,184862,1684688,,,0,,,
1620,184862,1684696,,,0,,,
1879,185801,1685264,,,1,,,
1879,185801,1685265,,,1,,,
1879,185801,1685272,,,1,,,
1879,185801,1685277,,,0,,,
0055,185380,1681368,,,1,,,
0055,185380,1681375,,,1,,,
0651,185380,1679542,,,0,,,
0651,184761,1679543,,,0,,,
0651,184761,1679550,,,0,,,
0651,185380,1679555,,,0,,,
0651,185380,1679579,,,0,,,
0651,184749,1679585,,,0,,,
0651,184761,1679598,,,0,,,
0319,184732,1681549,,,1,,,
0618,185380,1679737,,,1,,,
0618,185380,1679740,,,1,,,
0618,185380,1679741,,,1,,,
0618,184761,1679750,,,1,,,
0618,184749,1679754,,,1,,,
0618,184749,1679761,,,0,,,
0618,184749,1679762,,,1,,,
0618,184761,1679766,,,0,,,
0618,185380,1679767,,,1,,,
0618,185380,1679768,,,0,,,
0618,184749,1679799,,,0,,,
0618,184761,1679802,,,1,,,
1623,184732,1684552,,,1,,,
1623,184862,1684554,,,1,,,
1623,185923,1684592,,,1,,,
0618,184749,1679807,,,0,,,
0618,184761,1679814,,,1,,,
0618,185380,1679820,,,0,,,
0618,185380,1679841,,,1,,,
0618,184761,1679842,,,1,,,
0618,185380,1679846,,,0,,,
0618,184761,1679853,,,1,,,
0618,184761,1679856,,,0,,,
0618,184761,1679867,,,1,,,
0618,184761,1679882,,,0,,,
0618,184749,1679883,,,0,,,
0618,184761,1679887,,,1,,,
0618,184761,1679888,,,0,,,
0618,184749,1679935,,,1,,,
0251,184732,1681844,,,1,,,
0498,184910,1679966,,,0,,,
0498,185080,1679970,,,1,,,
0498,184910,1679971,,,0,,,
0498,184910,1679979,,,0,,,
0498,185080,1679983,,,0,,,
0498,184910,1679989,,,0,,,
0498,184910,1679990,,,1,,,
0498,185080,1679991,,,0,,,
0498,184910,1679997,,,1,,,
0498,185080,1680001,,,0,,,
0498,185080,1680025,,,0,,,
0498,184910,1680029,,,1,,,
0498,184749,1680038,,,1,,,
0260,184732,1682939,,,0,,,
0260,185380,1682964,,,0,,,
0260,184732,1682967,,,0,,,
0260,184735,1682972,,,0,,,
0260,184732,1682985,,,0,,,
0260,185761,1682998,,,0,,,
0260,184735,1683012,,,0,,,
0260,185359,1683050,,,1,,,
0260,185761,1683063,,,1,,,
0260,185380,1683072,,,1,,,
0260,184735,1683074,,,1,,,
0260,184732,1683083,,,1,,,
0260,184735,1683109,,,1,,,
0260,184732,1683110,,,1,,,
0260,184732,1683119,,,1,,,
0260,184814,1683120,,,1,,,
1878,185086,1684748,,,1,,,
1570,185033,1682674,,,0,,,
1140,185048,1682682,,,0,,,
1140,185182,1682690,,,1,,,
0532,184732,1684948,,,1,,,
0532,184735,1684956,,,1,,,
0792,184732,1683415,,,1,,,
0792,184732,1683418,,,1,,,
0792,184732,1683421,,,1,,,
0792,184732,1683431,,,1,,,
0792,184735,1683434,,,1,,,
0792,184732,1683440,,,1,,,
0381,185048,1680630,,,1,,,
1414,184749,1662361,,,1,,,
1414,185380,1662377,,,0,,,
1414,185380,1662381,,,0,,,
1414,184749,1662397,,,1,,,
1414,185380,1662402,,,1,,,
1414,185080,1662403,,,1,,,
1414,185080,1662410,,,0,,,
1414,184749,1662412,,,0,,,
1414,185380,1662419,,,0,,,
0769,186915,1658430,,,1,,,
0769,186915,1658431,,,1,,,
0430,184878,1658446,,,0,,,
0430,184878,1658447,,,1,,,
1497,184732,1662499,,,1,,,
1497,184732,1662500,,,1,,,
1497,184732,1662503,,,1,,,
1497,184732,1662523,,,1,,,
1196,185380,1662541,,,0,,,
1389,185380,1662549,,,0,,,
1469,185380,1656509,,,1,,,
1553,184862,1658577,,,0,,,
1553,184994,1658591,,,1,,,
1553,184732,1658593,,,1,,,
1553,184862,1658605,,,1,,,
0087,184777,1662649,,,0,,,
0087,184777,1662656,,,0,,,
0574,186143,1662675,,,1,,,
0344,185380,1656642,,,1,,,
0322,184732,1656695,,,1,,,
0322,184732,1656705,,,0,,,
0322,184862,1656716,,,0,,,
0322,184732,1656718,,,1,,,
0243,184994,1656991,,,1,,,
1005,184732,1658970,,,0,,,
1005,184732,1658971,,,1,,,
1673,184994,1663110,,,1,,,
1673,184994,1663115,,,1,,,
1673,184994,1663118,,,1,,,
1010,184862,1659144,,,0,,,
1010,185923,1659148,,,1,,,
1010,185923,1659149,,,0,,,
1010,184777,1659153,,,0,,,
0084,185481,1659194,,,1,,,
1785,184732,1661176,,,1,,,
1431,184732,1661301,,,1,,,
0411,185343,1657251,,,1,,,
1431,184732,1661316,,,0,,,
1431,184732,1661319,,,0,,,
0411,185343,1657270,,,0,,,
0411,185343,1657272,,,0,,,
0411,185343,1657281,,,0,,,
0713,184862,1657412,,,0,,,
0828,184730,1657437,,,1,,,
0523,185380,1663660,,,0,,,
0523,185380,1663661,,,1,,,
0690,184732,1661739,,,1,,,
0523,185380,1663662,,,0,,,
0125,185481,1663892,,,1,,,
0125,185481,1663894,,,1,,,
0125,185481,1663896,,,1,,,
0095,185852,1663898,,,1,,,
0527,186010,1657881,,,1,,,
0748,184886,1659954,,,1,,,
0760,185048,1659960,,,0,,,
0561,184732,1657922,,,1,,,
0561,184732,1657923,,,1,,,
0518,184732,1657937,,,1,,,
0518,184732,1657943,,,1,,,
0518,184732,1657946,,,1,,,
0359,184732,1657965,,,0,,,
0359,184732,1657966,,,1,,,
0359,184732,1657983,,,0,,,
0359,184749,1657995,,,0,,,
0359,184735,1657996,,,1,,,
0359,184749,1658001,,,0,,,
0359,184732,1658004,,,1,,,
0359,184735,1658006,,,0,,,
0359,184732,1658010,,,0,,,
0359,184735,1658012,,,1,,,
0359,184732,1658021,,,1,,,
0359,184735,1658023,,,0,,,
0359,184732,1658029,,,1,,,
0359,184735,1658034,,,0,,,
0920,184994,1660084,,,1,,,
0943,185380,1664055,,,1,,,
1777,184732,1660122,,,0,,,
1777,184732,1660125,,,1,,,
1777,184732,1660138,,,0,,,
1777,184732,1660142,,,0,,,
0941,185380,1660147,,,1,,,
0953,185380,1660231,,,0,,,
0953,185080,1660237,,,0,,,
0953,184749,1660243,,,1,,,
0953,185380,1660245,,,0,,,
1414,185380,1662235,,,0,,,
1414,185380,1662236,,,1,,,
1414,185380,1662245,,,1,,,
1414,185080,1662248,,,0,,,
1414,185380,1662261,,,0,,,
1414,185380,1662265,,,1,,,
1414,185380,1662269,,,0,,,
1414,185380,1662274,,,1,,,
1414,185380,1662276,,,0,,,
1414,185380,1662285,,,0,,,
1414,184749,1662290,,,1,,,
1414,185080,1662292,,,0,,,
1414,185080,1662295,,,1,,,
1414,184749,1662339,,,0,,,
0196,184732,1658251,,,1,,,
0688,184994,1658253,,,1,,,
0688,184994,1658257,,,1,,,
0688,184994,1658269,,,1,,,
0953,184749,1660272,,,1,,,
0953,185080,1660276,,,0,,,
0953,185380,1660279,,,0,,,
0953,185080,1660282,,,0,,,
0953,185380,1660285,,,0,,,
0953,185380,1660292,,,1,,,
0953,184749,1660293,,,0,,,
0953,184749,1660302,,,1,,,
0953,184749,1660307,,,1,,,
0953,185380,1660314,,,1,,,
1784,184732,1660331,,,1,,,
1784,184735,1660335,,,1,,,
1784,184732,1660336,,,1,,,
1784,184732,1660342,,,1,,,
1353,184732,1664381,,,1,,,
1465,184732,1664394,,,1,,,
1465,184735,1664396,,,1,,,
1465,184732,1664397,,,1,,,
1465,184732,1664399,,,0,,,
1465,184732,1664407,,,0,,,
1465,184735,1664409,,,1,,,
1465,184732,1664421,,,1,,,
0689,184994,1658324,,,1,,,
0689,184994,1658345,,,1,,,
0599,184994,1658383,,,1,,,
0599,184994,1658386,,,1,,,
0599,184870,1658401,,,0,,,
0769,186914,1658427,,,0,,,
1525,184732,1790458,,,0,,,
1525,184732,1790459,,,0,,,
1525,184732,1790466,,,0,,,
1525,184732,1790484,,,1,,,
1525,184732,1790487,,,1,,,
1525,184732,1790492,,,1,,,
1335,184732,1790594,,,1,,,
1867,185380,1788456,,,1,,,
0613,184709,1788612,,,1,,,
1461,186889,1869044,,,0,,,
0602,185080,1790778,,,1,,,
0602,185080,1790783,,,0,,,
0602,185380,1790786,,,0,,,
0602,185380,1790787,,,1,,,
0602,185080,1790801,,,1,,,
0602,184749,1790802,,,1,,,
0602,184749,1790806,,,0,,,
0602,185080,1790807,,,1,,,
0602,185380,1790809,,,0,,,
0602,184749,1790812,,,0,,,
0602,184749,1790814,,,1,,,
0602,185380,1790816,,,1,,,
0602,185080,1790819,,,1,,,
0602,185080,1790823,,,0,,,
0602,184749,1790849,,,1,,,
0602,185080,1790850,,,1,,,
0602,185080,1790861,,,1,,,
0602,185380,1790869,,,0,,,
0602,184749,1790874,,,1,,,
0602,184749,1790884,,,0,,,
0602,184749,1790886,,,1,,,
0602,184749,1790896,,,0,,,
0602,184749,1790902,,,0,,,
0602,185380,1790905,,,0,,,
0602,185380,1790941,,,0,,,
0602,185080,1790943,,,0,,,
0602,185080,1790945,,,1,,,
0602,185080,1790949,,,0,,,
0602,184749,1790958,,,1,,,
0602,185380,1790966,,,1,,,
0602,185080,1790970,,,1,,,
0602,184749,1790973,,,0,,,
0602,184749,1790979,,,0,,,
0602,185080,1790980,,,0,,,
0575,184732,1791130,,,0,,,
0575,184732,1791132,,,0,,,
0575,185030,1791137,,,0,,,
0575,184732,1791145,,,0,,,
0575,184735,1791154,,,0,,,
0575,185030,1791155,,,0,,,
0575,184732,1791166,,,1,,,
0575,184732,1791168,,,1,,,
0575,185030,1791175,,,1,,,
0575,184732,1791184,,,1,,,
0575,185032,1791187,,,1,,,
0575,185032,1791189,,,1,,,
0575,185032,1791200,,,1,,,
0575,184735,1791203,,,1,,,
0575,185030,1791204,,,1,,,
0706,185377,1791235,,,1,,,
0706,185380,1791236,,,1,,,
0706,185380,1791244,,,1,,,
0706,185380,1791245,,,1,,,
0706,185380,1791249,,,1,,,
0706,184735,1791251,,,1,,,
0532,184735,1791016,,,1,,,
0706,184735,1791219,,,1,,,
0706,185377,1791229,,,1,,,
0706,184735,1791230,,,1,,,
0578,184732,1789327,,,0,,,
1882,186752,1789975,,,0,,,
0922,185380,1789997,,,1,,,
0922,185380,1790002,,,1,,,
0922,185380,1790008,,,1,,,
0922,185380,1790011,,,1,,,
0922,185380,1790019,,,1,,,
0922,185380,1790024,,,0,,,
0922,185380,1790028,,,0,,,
0922,185380,1790049,,,0,,,
1883,185033,1790217,,,1,,,
1883,185033,1790221,,,1,,,
0732,184732,1788831,,,0,,,
0606,184732,1788847,,,1,,,
0606,184732,1788848,,,0,,,
0431,184732,1788860,,,0,,,
0431,184732,1788861,,,0,,,
0431,184994,1788863,,,0,,,
0431,184732,1788864,,,1,,,
0431,184994,1788867,,,1,,,
0431,184994,1788869,,,0,,,
1818,185380,1796857,,,1,,,
1818,185380,1796860,,,0,,,
1818,185380,1796872,,,1,,,
1818,185377,1796888,,,0,,,
1818,185922,1796895,,,0,,,
1818,185380,1796901,,,1,,,
1818,185380,1796910,,,0,,,
1818,185377,1796914,,,1,,,
1818,185380,1796943,,,1,,,
1818,185377,1796953,,,1,,,
1818,185380,1796963,,,1,,,
1818,185922,1796971,,,0,,,
1818,185922,1796973,,,0,,,
1818,185380,1796974,,,1,,,
1818,185377,1796975,,,0,,,
0105,185481,1803263,,,1,,,
0105,185481,1803266,,,1,,,
0523,185380,1804497,,,1,,,
0512,185380,1797265,,,1,,,
0512,185380,1797272,,,1,,,
1764,184732,1805918,,,0,,,
1764,184749,1805924,,,0,,,
1764,184732,1805939,,,0,,,
1764,184732,1805940,,,0,,,
1764,184732,1805944,,,1,,,
0328,184862,1823613,,,0,,,
0808,184814,1807268,,,1,,,
1789,185380,1799487,,,1,,,
0707,184732,1803954,,,0,,,
0623,185380,1804866,,,0,,,
0921,184735,1806644,,,0,,,
0921,184735,1806648,,,0,,,
0921,184732,1806661,,,1,,,
0921,184732,1806664,,,1,,,
0921,184732,1806669,,,0,,,
0921,184732,1806670,,,1,,,
0921,184732,1806698,,,1,,,
0808,184732,1807289,,,0,,,
0808,184732,1807305,,,1,,,
0808,184814,1807307,,,1,,,
0808,184732,1807309,,,0,,,
1546,184681,1792666,,,1,,,
1546,184681,1792672,,,1,,,
1546,184681,1792682,,,0,,,
0808,184814,1807322,,,0,,,
0808,185476,1807324,,,0,,,
0808,184732,1807325,,,0,,,
0808,185476,1807347,,,1,,,
0808,184732,1807354,,,1,,,
0808,184732,1807364,,,0,,,
0808,184732,1807366,,,1,,,
0808,184732,1807370,,,0,,,
1329,184732,1799498,,,1,,,
1329,184732,1799501,,,1,,,
1329,184732,1799508,,,1,,,
0187,184769,1800307,,,1,,,
0187,184769,1800317,,,1,,,
0187,184994,1800319,,,1,,,
0187,184994,1800321,,,0,,,
0187,184994,1800324,,,0,,,
0187,184769,1800329,,,1,,,
0187,184994,1800342,,,1,,,
0187,184994,1800355,,,1,,,
0187,184994,1800362,,,1,,,
0187,184994,1800365,,,0,,,
0187,184769,1800371,,,1,,,
0187,184749,1800372,,,1,,,
0187,184994,1800373,,,0,,,
0187,184994,1800374,,,1,,,
0187,184994,1800377,,,0,,,
0187,184994,1800389,,,0,,,
0187,184994,1800401,,,0,,,
0187,184994,1800405,,,1,,,
0187,184769,1800406,,,0,,,
0808,184732,1807407,,,1,,,
0103,185377,1795440,,,0,,,
0103,185377,1795447,,,1,,,
0103,184749,1795457,,,1,,,
0103,184735,1795464,,,0,,,
0103,184735,1795476,,,0,,,
0103,184749,1795480,,,1,,,
0103,184735,1795482,,,0,,,
0103,185380,1795495,,,1,,,
0103,184735,1795499,,,0,,,
0103,184749,1795503,,,1,,,
0103,184749,1795541,,,0,,,
0103,185380,1795554,,,0,,,
0103,185380,1795556,,,0,,,
0103,184749,1795559,,,0,,,
0357,185380,1805750,,,1,,,
0357,185380,1805766,,,1,,,
0357,185377,1805768,,,1,,,
0357,184735,1805770,,,1,,,
0357,184735,1805777,,,0,,,
0357,184735,1805779,,,1,,,
0357,185377,1805780,,,1,,,
0357,184735,1805783,,,0,,,
0357,185377,1805785,,,1,,,
0357,184735,1805786,,,1,,,
1543,184732,1794968,,,1,,,
1543,184732,1794975,,,1,,,
1543,184732,1794981,,,1,,,
0027,184732,1806497,,,1,,,
0027,184732,1806498,,,0,,,
1900,184732,1806798,,,1,,,
0251,184732,1802862,,,1,,,
0623,185380,1804855,,,1,,,
1198,184904,1795247,,,0,,,
1198,185260,1795248,,,0,,,
1198,184765,1795250,,,1,,,
1198,184765,1795253,,,0,,,
0687,185380,1800428,,,1,,,
0687,185380,1800439,,,0,,,
0687,185380,1800440,,,1,,,
0038,185380,1804545,,,0,,,
1890,184732,1792541,,,1,,,
0687,185380,1800456,,,1,,,
0687,185377,1800465,,,1,,,
0687,185377,1800467,,,1,,,
0687,185377,1800476,,,0,,,
0687,184735,1800490,,,1,,,
0687,185377,1800492,,,1,,,
0687,185377,1800516,,,1,,,
0687,185380,1800519,,,0,,,
0687,185377,1800543,,,0,,,
0687,185377,1800546,,,1,,,
0687,185380,1800550,,,1,,,
0687,185380,1800562,,,1,,,
0127,185377,1801113,,,0,,,
0127,185377,1801127,,,1,,,
1633,184732,1807426,,,1,,,
1633,184732,1807427,,,1,,,
1781,184732,1890888,,,1,,,
1655,185377,1807830,,,1,,,
1655,185377,1807834,,,0,,,
1655,185380,1807850,,,0,,,
1655,185380,1807855,,,0,,,
0470,184735,1803218,,,1,,,
0470,184732,1803222,,,1,,,
0470,184732,1803235,,,1,,,
0470,184749,1803238,,,0,,,
0470,184732,1803243,,,1,,,
0470,184732,1803253,,,1,,,
1780,185922,1797643,,,1,,,
0129,184732,1807926,,,1,,,
0129,184732,1807929,,,1,,,
1082,185080,1792269,,,1,,,
1082,185380,1792273,,,1,,,
1082,185380,1792275,,,1,,,
1082,185080,1792282,,,1,,,
1082,185080,1792294,,,1,,,
1082,185380,1792296,,,1,,,
1082,185080,1792299,,,1,,,
1082,185080,1792307,,,1,,,
1082,185080,1792309,,,1,,,
1780,184732,1797617,,,1,,,
0623,185380,1804860,,,1,,,
0503,185086,1793745,,,0,,,
1887,185380,1795137,,,1,,,
0128,184732,1804046,,,1,,,
0128,184732,1804051,,,1,,,
0128,185380,1804059,,,1,,,
0128,184735,1804074,,,0,,,
0128,185380,1804082,,,0,,,
0128,185380,1804086,,,0,,,
0128,185380,1804088,,,1,,,
0128,185380,1804089,,,0,,,
0533,184904,1804313,,,0,,,
0533,184904,1804317,,,0,,,
1648,184994,1800975,,,0,,,
1581,185380,1801391,,,1,,,
1581,185380,1801403,,,0,,,
1567,184732,1801591,,,1,,,
1567,184732,1801593,,,1,,,
1567,184732,1801595,,,1,,,
1567,184732,1801606,,,1,,,
1567,184732,1801614,,,1,,,
1567,184732,1801618,,,1,,,
0783,185380,1814678,,,1,,,
0220,184870,1797500,,,0,,,
0220,184994,1797503,,,0,,,
1559,184862,1797049,,,1,,,
1780,184732,1797634,,,1,,,
1780,184732,1797635,,,1,,,
1780,184732,1797636,,,1,,,
0533,185551,1804338,,,0,,,
0533,184904,1804339,,,0,,,
0533,184904,1804342,,,0,,,
0020,184732,1804355,,,0,,,
0020,185086,1804357,,,1,,,
0020,184870,1804363,,,0,,,
1691,185380,1802665,,,1,,,
1691,185377,1802672,,,0,,,
1691,185380,1802678,,,1,,,
1691,185380,1802686,,,1,,,
1691,185380,1802688,,,1,,,
1691,184735,1802697,,,0,,,
1691,184749,1802719,,,0,,,
1691,185380,1802725,,,0,,,
1691,185380,1802739,,,0,,,
1691,185380,1802750,,,1,,,
1691,185380,1802763,,,1,,,
1736,185380,1796502,,,0,,,
1736,185380,1796520,,,1,,,
0363,184732,1798784,,,1,,,
0363,185922,1798789,,,0,,,
0363,185922,1798794,,,1,,,
0363,185922,1798806,,,0,,,
0363,185922,1798809,,,0,,,
1691,185380,1802765,,,1,,,
1691,185380,1802772,,,0,,,
1691,185380,1802778,,,1,,,
1691,184749,1802787,,,0,,,
1691,185380,1802796,,,1,,,
1691,185377,1802798,,,1,,,
1691,184749,1802809,,,1,,,
1691,185377,1802827,,,0,,,
1691,185380,1802831,,,0,,,
1691,185380,1802832,,,0,,,
1691,185380,1802845,,,1,,,
1691,185380,1802848,,,1,,,
0167,184732,1813754,,,0,,,
0167,184732,1813756,,,0,,,
0167,184732,1813757,,,0,,,
0167,186086,1813760,,,0,,,
0363,184732,1798821,,,0,,,
1213,185380,1802978,,,1,,,
1213,185380,1802980,,,1,,,
1213,185380,1802982,,,1,,,
1213,185380,1802985,,,1,,,
1213,185380,1802986,,,1,,,
1213,185380,1802989,,,1,,,
1213,185380,1802990,,,1,,,
0523,185377,1804503,,,0,,,
0643,185380,1804636,,,0,,,
1699,185380,1793118,,,1,,,
1699,185380,1793119,,,0,,,
1699,185380,1793122,,,0,,,
1699,185080,1793126,,,1,,,
1699,184749,1793134,,,1,,,
1699,185380,1793151,,,0,,,
1699,185080,1793159,,,0,,,
1699,185380,1793160,,,1,,,
1699,185380,1793165,,,0,,,
1699,185380,1793182,,,0,,,
1699,185380,1793187,,,0,,,
1699,184749,1793217,,,0,,,
1803,184732,1797722,,,1,,,
1803,184732,1797723,,,1,,,
1803,184732,1797733,,,1,,,
1803,184735,1797734,,,1,,,
1780,185922,1797657,,,1,,,
1699,184749,1793233,,,0,,,
1699,184749,1793236,,,1,,,
1699,185380,1793242,,,1,,,
1699,185080,1793244,,,1,,,
1699,185080,1793247,,,0,,,
0655,185380,1801369,,,1,,,
0655,185377,1801375,,,0,,,
0825,184870,1804376,,,0,,,
0825,184870,1804382,,,0,,,
0360,185377,1804607,,,0,,,
0360,185380,1804608,,,0,,,
0360,185377,1804609,,,1,,,
0360,184868,1804617,,,0,,,
0360,184868,1804618,,,1,,,
0360,185380,1804630,,,1,,,
0301,184732,1868120,,,1,,,
0501,184732,1794448,,,1,,,
0501,184732,1794459,,,1,,,
0501,184732,1794474,,,0,,,
0501,184732,1794479,,,1,,,
0501,184732,1794480,,,1,,,
0501,184732,1794481,,,1,,,
0655,186121,1801381,,,0,,,
0745,184732,1795807,,,1,,,
0745,184735,1795809,,,1,,,
0745,184732,1795817,,,1,,,
0745,184732,1795821,,,1,,,
0745,184732,1795829,,,1,,,
0745,184749,1795834,,,0,,,
0745,184732,1795839,,,0,,,
0745,184732,1795844,,,0,,,
1740,186199,1791832,,,1,,,
1740,186199,1791835,,,1,,,
1740,186199,1791844,,,1,,,
1740,186200,1791847,,,1,,,
1740,186199,1791856,,,0,,,
1740,186200,1791871,,,0,,,
1081,185380,1791411,,,1,,,
1081,185380,1791415,,,0,,,
1081,185380,1791416,,,1,,,
1084,185380,1792461,,,1,,,
1084,185080,1792480,,,1,,,
1084,185380,1792483,,,1,,,
1084,185080,1792487,,,1,,,
1084,185380,1792488,,,1,,,
1084,185380,1792504,,,1,,,
1084,185380,1792508,,,1,,,
1084,185380,1792511,,,1,,,
1084,185380,1792518,,,1,,,
1084,185380,1792526,,,1,,,
1084,185380,1792531,,,1,,,
1655,185380,1791760,,,1,,,
1655,185377,1791767,,,1,,,
1655,185380,1791768,,,0,,,
1655,185380,1791773,,,0,,,
1284,184749,1793790,,,1,,,
1284,184735,1793797,,,1,,,
1284,185377,1793804,,,1,,,
1762,184732,1801406,,,1,,,
1762,184732,1801410,,,1,,,
1762,184732,1801420,,,0,,,
1762,184732,1801421,,,0,,,
1877,184732,1792843,,,0,,,
0145,185459,1803276,,,1,,,
0145,185676,1803277,,,1,,,
0145,185677,1803290,,,1,,,
1224,184994,1803507,,,0,,,
1095,185380,1791558,,,1,,,
1095,185380,1791568,,,1,,,
1095,185380,1791570,,,1,,,
1815,185403,1818550,,,0,,,
1815,185403,1818558,,,0,,,
1815,185403,1818568,,,0,,,
1825,184994,1818791,,,1,,,
1825,185380,1818792,,,1,,,
1825,185380,1818798,,,0,,,
0167,185922,1813483,,,1,,,
0684,184749,1814762,,,1,,,
0684,184732,1814765,,,1,,,
1731,185380,1891978,,,1,,,
1731,185377,1892004,,,1,,,
0494,184732,1892059,,,1,,,
0242,185380,1816389,,,1,,,
0242,185380,1816391,,,0,,,
0382,185331,1808985,,,1,,,
1045,186201,1808256,,,0,,,
0374,184732,1816661,,,0,,,
0374,184732,1816663,,,0,,,
0810,184732,1816835,,,1,,,
0168,186893,1808721,,,1,,,
0168,186893,1808723,,,1,,,
0168,186881,1808731,,,1,,,
0497,185380,1810011,,,1,,,
1492,185380,1819888,,,1,,,
1792,185380,1819773,,,0,,,
1792,185380,1819777,,,1,,,
1492,185380,1819914,,,1,,,
1727,185922,1890363,,,1,,,
1727,184732,1890365,,,0,,,
1727,184732,1890373,,,1,,,
1727,184732,1890377,,,0,,,
1727,185922,1890391,,,0,,,
1898,184732,1809627,,,1,,,
0058,184732,1810929,,,0,,,
0058,184732,1810942,,,1,,,
0058,184732,1810944,,,1,,,
0058,184735,1810952,,,1,,,
0058,184899,1810954,,,1,,,
0215,185377,1815825,,,1,,,
0215,185377,1815826,,,1,,,
0215,185380,1815828,,,1,,,
0215,185380,1815832,,,1,,,
0215,185377,1815841,,,1,,,
0215,185922,1815845,,,1,,,
0215,185377,1815847,,,1,,,
0215,185377,1815850,,,1,,,
0215,185922,1815859,,,1,,,
0215,185380,1815862,,,1,,,
0215,185377,1815866,,,1,,,
1532,184732,1822060,,,0,,,
0341,184994,1814778,,,1,,,
0215,185377,1815887,,,1,,,
0215,185380,1815893,,,1,,,
0215,185380,1815895,,,1,,,
0215,185380,1815898,,,1,,,
0215,185380,1815908,,,1,,,
0215,185380,1815912,,,1,,,
0215,185922,1815917,,,1,,,
0215,185922,1815931,,,1,,,
0215,185377,1815932,,,0,,,
0215,185377,1815935,,,0,,,
0215,185377,1815938,,,0,,,
0215,185380,1815955,,,0,,,
0215,185377,1815973,,,0,,,
0215,185922,1815974,,,0,,,
0215,185377,1815977,,,0,,,
0547,184732,1810435,,,0,,,
0965,184732,1808996,,,0,,,
1873,185922,1809779,,,1,,,
1873,185922,1809782,,,0,,,
1873,185922,1809784,,,0,,,
1532,184994,1822071,,,1,,,
1532,184732,1822075,,,1,,,
1532,184994,1822076,,,1,,,
1792,185380,1819807,,,1,,,
1792,185380,1819810,,,0,,,
1038,184732,1820873,,,1,,,
1038,184732,1820878,,,1,,,
1038,185380,1820881,,,1,,,
1038,185377,1820882,,,1,,,
1038,184732,1820884,,,1,,,
1038,184732,1820899,,,1,,,
1038,185377,1820902,,,0,,,
1038,184732,1820907,,,0,,,
0215,185380,1815981,,,1,,,
0215,185377,1815987,,,0,,,
0215,185377,1815993,,,0,,,
0215,185380,1815999,,,0,,,
0215,185380,1816003,,,0,,,
0215,185922,1816069,,,0,,,
0497,185380,1810028,,,0,,,
1492,185377,1819845,,,0,,,
1492,185380,1819852,,,0,,,
1492,185380,1819864,,,0,,,
1948,186932,1823304,,,1,,,
1561,184732,1823490,,,1,,,
1886,185048,1808615,,,1,,,
1886,185048,1808616,,,0,,,
1886,185048,1808617,,,1,,,
0077,185380,1811055,,,0,,,
0077,185380,1811057,,,0,,,
0077,185380,1811058,,,1,,,
0077,185380,1811065,,,0,,,
0666,184732,1816750,,,1,,,
0666,184732,1816751,,,1,,,
0666,184735,1816755,,,0,,,
0495,184732,1817274,,,1,,,
1561,185086,1823500,,,1,,,
1561,184862,1823519,,,0,,,
0495,185922,1817282,,,1,,,
0495,184732,1817292,,,0,,,
0495,184732,1817295,,,0,,,
0495,185380,1817298,,,0,,,
0495,184732,1817313,,,0,,,
0495,184732,1817315,,,0,,,
0682,184889,1821258,,,0,,,
0682,186925,1821267,,,1,,,
0682,186925,1821270,,,1,,,
0682,186926,1821272,,,1,,,
0682,186925,1821284,,,1,,,
0682,186926,1821292,,,1,,,
0140,186201,1811378,,,1,,,
0140,186201,1811425,,,0,,,
0140,186201,1811450,,,1,,,
0140,186201,1811455,,,1,,,
0140,186201,1811457,,,1,,,
0140,186201,1811460,,,1,,,
0140,186201,1811467,,,0,,,
0078,185380,1811759,,,0,,,
0078,184735,1811777,,,1,,,
0078,185377,1811779,,,1,,,
0078,184761,1811781,,,1,,,
0078,184761,1811783,,,1,,,
0078,185380,1811784,,,1,,,
0140,186201,1811482,,,1,,,
0140,186201,1811484,,,0,,,
0140,186201,1811507,,,1,,,
0140,186201,1811520,,,0,,,
0140,186201,1811523,,,0,,,
0140,186201,1811528,,,0,,,
1776,184732,1808977,,,1,,,
1776,184732,1808981,,,1,,,
0831,185380,1809079,,,0,,,
0831,185380,1809084,,,0,,,
0831,185377,1809096,,,1,,,
0831,185380,1809099,,,0,,,
0831,185377,1809121,,,1,,,
0831,185377,1809125,,,0,,,
0831,185377,1809128,,,1,,,
0831,185377,1809129,,,0,,,
0831,185377,1809140,,,1,,,
0831,185377,1809145,,,0,,,
0831,185377,1809149,,,0,,,
0831,185922,1809150,,,0,,,
0831,185377,1809153,,,1,,,
0831,185922,1809155,,,1,,,
0831,185922,1809160,,,0,,,
0831,185922,1809171,,,0,,,
0831,185380,1809172,,,1,,,
0831,185377,1809182,,,1,,,
0480,185086,1811003,,,0,,,
1530,184870,1822084,,,1,,,
0831,185380,1809194,,,1,,,
0831,185380,1809198,,,1,,,
0831,185380,1809210,,,1,,,
0831,185380,1809226,,,1,,,
0831,185380,1809228,,,1,,,
0831,185380,1809229,,,0,,,
0831,185380,1809232,,,1,,,
0831,185380,1809238,,,1,,,
0831,185380,1809242,,,1,,,
